cen_x,cen_y,xmin,ymin,xmax,ymax
1185,351,1164.9098,334.74014,1205.7288,368.16507
1640,296,1610.712,270.86685,1670.9435,323.06104
1866,370,1815.2766,329.91736,1918.0819,411.7134
180,1043,74.380295,1008.16785,286.9451,1078.702
916,299,897.69507,275.89453,935.24884,322.76938
1345,346,1323.9945,329.34586,1366.0332,364.09366
815,291,796.5659,274.05518,834.276,308.6348
815,291,796.6771,274.30228,834.3377,308.52142
935,340,919.47046,323.73734,952.2765,356.9733
181,1043,75.003815,1007.6506,287.2754,1079.2462
886,349,862.163,335.79944,909.8633,364.09567
891,408,858.14087,366.73056,925.01575,449.6174
952,296,934.2401,279.21396,971.5064,313.48596
952,296,934.2401,279.21396,971.5064,313.48596
1866,371,1814.4774,330.65347,1917.7377,412.1769
891,407,858.62524,366.23065,923.3981,449.5598
982,315,966.4046,301.61215,999.545,329.93542
1190,280,1176.8906,265.84064,1204.5726,295.23236
1320,215,1292.9075,203.93098,1347.7102,227.61107
891,408,858.2942,366.79993,924.59595,449.4439
905,271,888.8122,259.52826,922.7787,283.37466
1292,321,1278.2126,308.6518,1307.4614,333.35205
1269,264,1250.7896,248.93864,1288.3314,280.65173
1209,259,1194.4634,252.14711,1223.9084,267.39142
1140,282,1130.0247,271.68094,1149.9972,293.12155
936,340,917.4663,323.4051,954.5924,357.57333
1000,280,983.6554,272.19644,1016.9446,289.01938
1429,964,1314.634,876.18365,1543.6519,1053.2909
1224,708,1151.9215,653.41095,1296.6049,762.6136
560,488,520.6669,457.63266,600.86926,518.7129
1567,421,1531.7594,398.30963,1604.1655,444.6958
1234,434,1199.3906,405.82648,1268.8346,463.73868
1109,337,1090.7958,318.1024,1128.2053,356.17343
1427,366,1395.1438,339.17535,1459.2168,392.96985
964,315,947.764,301.75128,981.42535,329.70975
799,292,781.9809,274.32632,817.71515,310.4192
1154,303,1132.5114,274.61804,1177.1053,331.48193
1326,337,1310.6733,324.8233,1343.2184,350.40665
1711,320,1673.5138,294.1682,1749.7229,347.7059
638,397,610.28156,369.9859,666.3519,425.90958
856,284,839.4498,272.05396,872.56885,296.5906
1579,285,1548.9719,265.6582,1610.6774,304.88245
638,397,610.28156,369.9859,666.3519,425.90958
1117,296,1101.7775,282.70172,1132.7249,309.61505
1114,301,1098.5035,288.9668,1130.8098,313.07898
1427,365,1395.214,338.77478,1459.9791,393.0457
856,284,839.4498,272.05396,872.56885,296.5906
1154,301,1131.9639,272.397,1177.2426,330.9419
799,292,781.9809,274.32632,817.71515,310.4192
1268,304,1251.7783,295.1379,1284.5033,314.49628
1711,320,1673.4968,294.12427,1749.2356,347.11902
799,292,781.9809,274.32632,817.71515,310.4192
1171,259,1159.0781,248.57924,1183.0691,270.63828
1270,295,1250.6252,279.5354,1290.3965,310.49738
1550,579,1479.1954,521.88275,1621.2036,636.2883
1252,448,1216.1375,420.95685,1289.7589,476.8813
1781,500,1724.4106,459.03247,1838.3568,541.9589
1620,443,1580.9531,415.87494,1660.8856,470.79083
1509,402,1478.843,381.9393,1539.7662,422.72
1236,396,1209.7385,371.7346,1264.1088,421.353
1425,476,1381.2543,434.35593,1470.5336,518.6858
693,344,670.04016,325.53052,717.4148,363.21933
1168,336,1148.7192,319.64896,1189.0112,353.80832
985,602,926.0031,532.6447,1045.5382,673.12305
1831,383,1787.3346,347.31473,1876.5797,419.93274
872,283,858.2942,272.90427,887.45435,293.92715
800,296,782.28656,282.0201,818.86115,310.72183
1105,306,1089.3201,290.72293,1121.401,322.2129
895,335,874.06537,307.20514,916.0369,363.85706
1260,292,1246.8645,276.912,1273.2908,307.66205
932,298,917.31915,283.6659,948.3366,312.548
977,281,962.6687,267.06915,991.4759,295.02197
1425,476,1381.309,434.82782,1470.6144,518.7708
977,281,962.6687,267.06915,991.4759,295.02197
932,298,917.31915,283.6659,948.3366,312.548
800,296,782.28656,282.0201,818.86115,310.72183
985,603,926.3295,532.5792,1045.42,674.2043
895,335,874.06537,307.20514,916.0369,363.85706
1362,225,1345.5028,213.7939,1379.2738,237.13554
1165,309,1148.4242,296.14355,1182.9099,322.01602
1289,263,1272.1686,247.36609,1306.3309,278.77524
1111,292,1096.2853,280.13528,1125.9412,305.65906
1831,383,1786.8689,347.3714,1875.7542,419.73163
693,344,669.36975,325.6474,717.17017,363.41428
872,283,858.2942,272.90427,887.45435,293.92715
1774,789,1672.693,707.853,1876.3798,871.7944
52,527,-0.086163215,484.2123,105.656425,570.41876
1011,604,920.7626,498.46985,1101.819,710.9268
1625,434,1585.65,408.20065,1665.6857,461.2358
1808,369,1767.8113,342.4685,1850.1345,395.70276
1896,742,1872.6001,688.6907,1920.459,796.52234
887,351,867.1585,333.36777,907.13617,370.2845
973,321,956.9196,304.60663,990.4239,339.02966
657,390,629.91693,367.82928,685.17444,414.10727
908,321,891.1879,305.9166,925.1041,337.01218
1351,346,1330.1635,331.80566,1372.6991,361.91434
1200,402,1166.0873,371.7544,1234.1998,433.80823
1529,267,1504.9137,248.0531,1555.0726,286.28912
950,293,934.71295,280.58142,965.5577,306.5189
1708,317,1671.0853,288.41025,1746.0521,347.29218
1221,377,1199.0955,356.682,1243.9795,397.50647
1347,349,1321.5907,331.03143,1372.8668,367.57574
548,221,525.42224,206.5837,570.8549,235.56627
1199,402,1165.635,371.22275,1234.2458,433.968
1143,282,1121.0525,270.39975,1165.8029,295.2558
1340,215,1327.7765,207.10371,1353.6378,224.67871
1580,285,1549.7576,269.97495,1611.1741,300.56964
1591,284,1570.4286,270.8801,1613.1077,297.40958
1398,220,1381.037,209.9333,1415.0082,231.63312
1441,246,1417.8104,235.87343,1464.9012,258.01828
908,321,891.1879,305.9166,925.1041,337.01218
1708,318,1671.3462,288.4306,1746.1997,347.8161
1124,279,1109.2399,267.49213,1140.0216,291.23352
1448,252,1430.214,239.62614,1466.1622,264.76935
657,390,629.40204,367.62927,684.6606,413.85696
973,321,956.9196,304.60663,990.4239,339.02966
1226,266,1213.0957,257.45514,1240.0686,274.89484
950,293,934.71295,280.58142,965.5577,306.5189
872,189,860.285,183.98051,885.2034,194.06047
1025,284,1010.44867,274.68796,1039.7051,293.32706
1137,280,1110.7003,267.33643,1163.3829,292.74222
1118,570,1098.4243,533.66034,1139.2124,607.826
1147,287,1127.598,275.95215,1167.9398,300.01443
886,352,867.36615,334.19403,906.0295,370.32135
202,1006,98.90532,935.1441,306.75275,1077.4824
1600,620,1508.1207,533.152,1692.2205,707.8877
575,473,537.93396,441.74915,613.92163,505.81543
271,354,230.54831,325.03894,312.07706,383.68488
1385,352,1359.2126,331.34964,1410.83,373.6575
1315,331,1297.6188,317.8974,1334.0839,344.33627
1151,305,1131.2144,282.7096,1172.7523,328.71945
1152,300,1130.6696,272.3038,1175.0046,328.39273
1268,291,1254.211,279.03204,1282.3176,304.695
1282,263,1255.848,239.62265,1308.219,286.72986
1281,313,1265.8698,300.54172,1297.4219,325.67493
1385,352,1359.2126,331.34964,1410.83,373.6575
1237,264,1219.0294,256.29575,1255.6548,273.55212
1250,446,1214.2644,415.1594,1286.9523,477.98608
1526,631,1456.9619,575.43506,1596.1028,687.4157
1446,480,1394.5596,437.07898,1499.0387,523.9404
1034,466,1000.4553,435.94415,1068.1447,497.52322
856,283,838.97815,272.75717,873.433,294.69672
611,404,581.0888,380.85608,641.43335,428.40692
1894,737,1869.6061,666.71967,1919.2834,807.7978
311,307,278.18015,282.46988,345.53522,332.67984
984,303,970.14935,291.13324,999.53503,315.58664
312,308,278.65897,283.1275,345.89108,332.9553
872,188,859.47784,182.76727,885.3018,194.8518
1174,285,1161.4358,274.8582,1187.292,296.2544
1346,506,1297.5461,466.3988,1395.5457,546.08435
943,552,861.04944,447.6661,1025.3872,656.8607
1461,887,1299.9147,729.8591,1623.1368,1045.1532
1424,481,1377.028,444.9392,1472.4836,517.2437
58,458,4.843422,417.94702,112.40666,499.25525
567,440,532.6513,410.61514,602.6409,470.24564
1179,352,1159.5048,335.96414,1199.2128,368.2014
642,383,615.19824,361.92023,669.43146,404.94806
986,379,962.83997,358.45078,1010.7457,401.4771
718,322,697.04865,306.1419,738.983,338.16232
832,289,816.2905,275.86002,848.08154,302.9524
901,353,880.2918,333.8507,921.992,372.34485
1149,305,1132.0747,286.9156,1167.5261,324.47552
1873,384,1829.2582,353.09192,1917.0847,416.55862
976,285,962.94305,275.8459,989.931,295.2719
879,279,863.46466,266.6205,895.1396,292.19092
937,296,921.5439,281.30344,953.4784,311.8162
1233,263,1214.0057,243.49486,1253.3741,282.85165
879,279,863.46466,266.6205,895.1396,292.19092
907,317,890.8802,300.02298,924.4068,335.7111
937,296,921.5439,281.30344,953.4784,311.8162
904,335,882.6177,300.8908,925.69086,369.97937
1259,261,1215.0088,235.8334,1304.985,286.3961
871,187,859.2911,180.70856,884.6707,194.5302
1364,222,1347.0425,208.07217,1382.895,236.14581
1622,303,1596.2491,279.9944,1648.4108,327.00372
832,289,816.2905,275.86002,848.08154,302.9524
976,285,962.94305,275.8459,989.931,295.2719
907,317,890.8802,300.02298,924.4068,335.7111
1622,303,1596.9343,279.3313,1648.266,327.1418
1259,259,1214.5847,232.6973,1304.6675,287.05563
1120,282,1107.8236,273.32074,1132.9817,292.55902
694,195,680.8251,187.13918,708.9485,204.64748
991,625,940.0189,577.56274,1042.9692,673.2609
1617,425,1579.5852,401.49368,1655.1091,448.96136
916,466,883.9113,433.2761,949.6585,500.09555
1139,365,1115.2205,345.37677,1163.9828,386.23682
1498,394,1465.1046,372.00592,1531.3241,417.7842
1390,358,1366.3674,341.62735,1415.2988,376.25168
978,318,960.22906,303.01053,997.15814,333.6696
1165,338,1149.9103,322.9766,1181.5455,353.25952
1279,319,1262.8171,304.9071,1295.8323,333.9654
967,286,955.43774,274.81525,979.57684,298.6489
1716,459,1660.2322,412.6394,1772.7263,505.49207
1716,458,1660.1633,412.58505,1773.0704,505.0783
981,314,960.40356,299.5195,1002.39966,329.27618
904,318,882.2029,289.30112,927.2857,347.12302
1901,548,1881.3186,510.90674,1920.9132,586.4484
1716,458,1660.4469,412.24823,1773.5116,505.58264
1016,268,1001.4363,257.06607,1030.603,280.58475
989,293,973.0895,281.86697,1005.66003,305.34116
967,286,955.43774,274.81525,979.57684,298.6489
1362,341,1353.6755,329.30417,1371.1174,354.05118
1279,319,1262.8171,304.9071,1295.8323,333.9654
1261,289,1248.8573,275.66263,1274.2539,302.76004
913,317,887.95844,290.02603,939.0307,344.11505
1124,568,1073.2003,527.2797,1175.0602,610.5139
1292,430,1260.2911,399.76654,1325.5433,460.4626
1642,587,1576.4517,539.3363,1709.2198,635.3452
633,406,604.6774,381.90393,662.61053,431.23453
683,336,651.695,298.9142,715.0841,373.6962
1159,329,1142.4928,309.31134,1175.5637,349.51395
894,376,851.0032,304.00497,937.1933,449.07355
965,272,941.3015,245.56218,988.8655,298.9531
965,272,940.77203,245.65831,989.4269,299.98813
961,605,907.4987,542.7025,1016.39984,668.72363
683,336,651.44073,298.77866,715.09973,373.6602
961,605,907.51337,542.5823,1016.3992,669.3383
1263,292,1245.9332,270.96353,1281.0677,313.33267
998,295,979.82983,279.1297,1016.70404,311.21384
913,315,898.42975,302.98883,929.42,327.4311
998,295,979.82983,279.1297,1016.70404,311.21384
892,376,850.2438,304.06952,935.37756,449.87213
968,356,949.18005,338.81982,988.66003,374.697
1338,208,1323.4619,198.07512,1353.6759,219.84818
1073,268,1058.2057,258.7586,1088.8579,277.94415
1263,292,1245.9332,270.96353,1281.0677,313.33267
871,188,859.556,181.61562,884.24115,194.90524
998,295,979.82983,279.1297,1016.70404,311.21384
434,612,381.46613,565.9704,487.7423,659.7614
540,492,499.71048,459.6241,581.0768,525.82446
1127,822,1037.5253,726.15326,1217.4615,918.1859
705,328,677.456,295.76886,733.5706,361.60617
944,489,907.6312,456.26465,981.37506,522.4763
1296,328,1280.0776,315.5815,1312.8796,342.27582
1453,238,1436.9794,223.04982,1469.9744,254.48694
1000,291,988.0534,281.71622,1012.37555,300.90668
1157,322,1143.1921,308.91003,1171.5432,336.54242
1556,520,1538.5013,493.7886,1574.0133,547.4825
1240,265,1224.1041,255.27428,1257.585,275.87576
898,279,885.45624,270.9041,910.57666,288.59024
1329,211,1313.6703,199.16928,1346.1823,224.40706
194,376,178.1367,366.88495,210.12164,385.61212
705,328,677.46765,295.46,733.662,361.70825
944,489,907.7214,456.20697,981.3418,522.3719
1441,238,1412.3385,222.24637,1469.7697,255.1212
1285,266,1264.2554,253.6645,1306.0023,279.761
1499,537,1482.602,513.18243,1516.5759,561.8301
965,682,906.71423,628.23004,1023.3731,737.46783
1262,449,1225.7294,421.82822,1300.1749,476.94788
1729,479,1679.9703,444.7673,1778.2208,513.3416
899,466,864.2043,435.5245,933.93494,496.7346
1411,460,1366.9165,423.0655,1456.1942,498.71185
1173,394,1144.9924,373.62592,1201.0748,415.69962
1547,413,1513.1553,390.52515,1581.3961,435.93814
1169,335,1152.1986,321.41092,1186.594,350.2342
1314,334,1295.3672,320.8537,1333.6472,348.92993
1105,313,1087.6284,296.60294,1123.609,329.52634
908,314,891.9674,298.68832,924.3658,329.7704
885,396,860.5252,365.39874,909.53754,428.55478
1010,412,982.9041,379.59464,1038.2249,445.41956
940,296,925.09314,283.9929,955.8148,308.3433
1030,465,1017.5721,439.039,1042.7245,491.28906
1010,412,982.81116,379.5516,1038.173,445.72507
1336,217,1322.9066,208.81873,1349.2462,226.93834
1192,269,1173.5966,248.33092,1210.4554,290.50647
1287,269,1268.7188,252.10786,1306.7539,287.83765
872,187,860.00055,180.77927,885.7507,194.49721
885,397,860.6534,365.54422,910.053,428.93408
1207,269,1173.8427,247.50723,1240.431,291.89413
1111,289,1096.8944,281.35236,1125.9415,297.8861
1029,464,1017.0802,437.02664,1042.8861,491.57062
1219,268,1199.5784,248.62526,1239.2566,288.27347
1260,281,1242.8716,264.70728,1277.1742,297.87793
375,745,304.06857,686.51904,445.98712,804.73553
1521,997,1400.8551,918.70166,1641.5895,1077.2543
1103,537,1058.4436,500.10336,1148.9343,574.5256
1237,383,1210.0906,361.9052,1264.2646,404.61343
716,328,695.9756,311.62875,737.4237,345.59695
884,413,858.236,389.08655,910.07544,437.79657
1211,1004,1058.6328,931.6549,1365.1813,1078.0697
975,356,955.893,339.25644,994.6021,374.5762
618,403,589.0061,378.14462,648.6308,429.54333
880,360,860.47363,343.73428,900.57654,378.10806
805,292,787.3105,278.62347,823.7654,306.02658
1104,319,1088.7692,304.68875,1119.5536,334.03348
945,292,930.4964,280.51144,960.28973,303.49228
924,310,909.9168,296.72345,938.68195,323.3817
990,281,978.0078,273.2297,1003.1317,289.5403
29,487,0.38629496,424.2134,58.77142,551.73737
29,488,0.074068464,424.1377,59.001755,552.1674
28,488,-1.1899531,423.69003,59.16852,552.7495
1150,279,1135.265,268.85175,1165.015,290.28934
945,292,930.4964,280.51144,960.28973,303.49228
924,310,909.9168,296.72345,938.68195,323.3817
1159,279,1137.5668,267.35678,1181.9961,291.24738
805,292,787.3105,278.62347,823.7654,306.02658
1237,678,1172.445,628.3187,1301.89,729.4133
1273,412,1243.8905,388.19052,1303.8049,436.2469
941,510,900.6322,471.9382,982.99005,548.6905
1851,376,1809.2739,349.42447,1893.0139,404.07062
906,441,877.8767,415.4797,934.60504,467.89127
1653,310,1620.2079,289.55957,1686.9854,332.02652
654,375,628.19617,355.14566,680.4915,395.22397
1152,361,1127.0754,336.3218,1177.7721,386.00302
1083,782,1001.0875,690.8608,1166.2247,873.3337
904,316,887.38477,302.79648,921.8744,330.87296
747,312,729.3751,297.45477,766.48444,328.19034
162,1052,61.87459,1024.3207,262.32285,1079.7903
1438,231,1413.8597,217.20349,1463.3048,246.40727
1205,337,1180.103,300.964,1231.5193,374.39536
605,424,572.7405,387.48288,638.44293,460.7597
899,373,875.68756,349.498,924.196,398.48395
967,304,949.6504,292.01144,984.4225,316.8908
806,293,790.0973,279.43225,823.8648,306.81122
1206,351,1180.8285,329.1794,1231.4235,374.19684
605,424,572.10065,387.6677,638.41315,461.03607
1132,328,1115.1576,312.4037,1150.7406,345.07132
937,292,922.6378,280.04663,952.77356,305.8836
1206,349,1181.7837,324.1757,1231.1503,375.20306
605,424,572.10065,387.6677,638.41315,461.03607
1152,360,1126.881,335.99573,1177.239,385.77148
874,351,855.83,335.0213,892.4598,368.74744
1083,782,1001.2558,691.33624,1166.6683,873.4371
875,342,854.7954,316.07773,895.6045,368.3554
899,373,875.68756,349.498,924.196,398.48395
1343,209,1331.0153,201.4379,1356.0547,218.28508
1168,283,1151.328,266.6842,1185.2632,299.35626
1167,282,1148.1766,263.68768,1186.9662,300.48892
806,293,790.0973,279.43225,823.8648,306.81122
747,312,729.3751,297.45477,766.48444,328.19034
1013,286,999.24615,274.9055,1027.2728,298.99033
654,376,627.27924,355.5153,681.089,397.9483
654,376,627.27924,355.5153,681.089,397.9483
1137,322,1118.3408,306.43307,1155.8595,339.38068
966,298,947.82623,281.5926,984.58417,315.8386
937,292,921.2022,279.6132,953.8702,305.92096
915,515,876.03,477.02435,955.8843,553.4852
1315,326,1298.0588,313.2874,1332.3088,340.03098
1366,343,1346.6901,325.0809,1387.0016,361.44568
1455,373,1426.7968,351.2208,1484.4592,395.9203
903,404,877.573,379.5636,929.31586,428.45215
1138,355,1116.257,336.85376,1160.5881,373.8319
1266,307,1252.4633,296.22186,1281.4865,318.63986
866,278,849.79706,265.41522,882.6014,291.1621
1164,318,1144.1194,299.17346,1184.6788,338.51984
1854,704,1790.4514,618.676,1919.5206,789.332
979,310,963.8932,292.17355,996.0523,329.62195
1120,294,1106.8729,284.20935,1133.7578,304.0228
927,266,911.84314,254.86748,943.64996,278.3989
927,266,911.84314,254.86748,943.64996,278.3989
1214,268,1199.1038,254.3897,1230.6569,282.9211
1164,318,1144.1194,299.17346,1184.6788,338.51984
925,304,909.90247,286.58682,940.7084,322.58813
1455,373,1426.6898,351.0384,1484.3478,396.35928
903,404,877.7839,380.19568,929.1173,429.71985
915,515,876.0098,477.22546,955.9758,553.4411
981,311,965.58795,289.94363,997.26953,332.61517
1214,268,1199.1038,254.3897,1230.6569,282.9211
1138,355,1116.257,336.85376,1160.5881,373.8319
1339,208,1327.515,199.03496,1351.1482,217.70863
1366,343,1346.7256,324.81622,1387.0365,361.4621
866,278,849.79706,265.41522,882.6014,291.1621
925,304,909.90247,286.58682,940.7084,322.58813
1356,869,1257.7732,793.24536,1454.7146,945.20886
1187,1002,1079.1355,927.3926,1296.3953,1078.3062
1689,742,1601.9501,679.6947,1777.7462,806.05505
1020,678,961.59607,623.8363,1079.2617,733.91595
1010,437,978.99225,410.29178,1042.5905,465.4787
1685,447,1639.2957,412.67035,1732.4536,481.50317
636,390,608.1101,366.67795,664.4124,415.048
976,353,957.2717,334.54526,996.5384,372.21838
1171,338,1151.4895,323.4897,1191.0032,353.7208
886,378,863.14923,353.39917,909.32666,404.32803
1104,333,1088.0802,317.6908,1120.0045,349.7778
729,313,710.04846,295.73758,749.0028,331.56924
948,291,932.465,280.6415,965.29065,301.64774
990,275,974.3647,263.25604,1005.7234,288.52582
900,343,879.5699,325.68375,921.2234,360.9139
729,313,710.04846,295.73758,749.0028,331.56924
1221,363,1194.1683,334.7948,1248.86,391.35034
907,316,889.7917,301.55695,924.8504,331.90982
1221,363,1194.1683,334.7948,1248.86,391.35034
990,275,974.3647,263.25604,1005.7234,288.52582
1246,260,1228.7443,244.69142,1264.2982,275.67972
1073,266,1060.0535,256.1478,1086.25,277.01816
948,291,932.465,280.6415,965.29065,301.64774
1685,446,1639.3246,412.61987,1732.3148,480.9923
1246,260,1228.7443,244.69142,1264.2982,275.67972
1284,263,1263.1251,251.71332,1305.1952,275.4228
1222,363,1194.835,335.4612,1249.1692,391.02972
880,271,864.15765,257.66638,896.5449,284.78064
1145,862,1021.36694,723.01807,1269.1409,1002.90564
383,699,319.27646,642.90674,447.1559,755.3909
1240,706,1169.8226,653.5221,1310.5975,759.7813
941,490,869.01117,386.1494,1013.86884,595.2682
1770,647,1680.9353,574.42224,1859.4703,720.4111
659,360,632.1973,340.8253,686.7471,379.8793
1649,435,1611.0094,405.9599,1688.9886,464.86255
566,484,527.17773,448.3333,606.5029,521.6173
1183,344,1161.973,327.02014,1204.1215,361.85602
1278,407,1247.7778,384.6408,1309.0531,430.8909
728,322,706.98285,306.30533,749.596,338.37772
1493,254,1468.3503,236.51764,1518.3563,271.67136
1886,531,1852.0289,492.89108,1920.136,570.6228
886,368,864.877,347.71115,907.16614,389.19766
1658,306,1628.0093,284.31522,1689.0103,328.18204
769,301,750.9024,289.4108,787.55554,314.30585
